с,В
40.3798,0.5544
40.3803,0.5804
40.3809,0.6067
40.3814,0.6164
40.3820,0.5970
40.3825,0.5462
40.3831,0.4750
40.3836,0.4048
40.3842,0.3595
40.3848,0.3561
40.3853,0.3974
40.3859,0.4708
40.3864,0.5533
40.3870,0.6207
40.3875,0.6557
40.3881,0.6526
40.3886,0.6168
40.3892,0.5608
40.3897,0.4986
40.3903,0.4413
40.3908,0.3947
40.3914,0.3606
40.3919,0.3387
40.3925,0.3286
40.3930,0.3294
40.3936,0.3385
40.3941,0.3527
40.3947,0.3689
40.3952,0.3875
40.3958,0.4109
40.3963,0.4420
40.3969,0.4807
40.3975,0.5237
40.3980,0.5661
40.3986,0.6025
40.3991,0.6272
40.3997,0.6348
40.4002,0.6204
40.4008,0.5825
40.4013,0.5254
40.4019,0.4596
40.4024,0.3998
40.4030,0.3611
40.4035,0.3537
40.4041,0.3789
40.4046,0.4281
40.4052,0.4846
40.4057,0.5293
40.4063,0.5467
40.4069,0.5302
40.4074,0.4848
40.4080,0.4249
40.4085,0.3695
40.4091,0.3360
40.4096,0.3343
40.4102,0.3645
40.4107,0.4176
40.4113,0.4799
40.4118,0.5373
40.4124,0.5792
40.4129,0.6001
40.4135,0.5990
40.4140,0.5786
40.4146,0.5443
40.4152,0.5028
40.4157,0.4621
40.4163,0.4304
40.4168,0.4140
40.4174,0.4167
40.4179,0.4385
40.4185,0.4754
40.4190,0.5199
40.4196,0.5631
40.4201,0.5964
40.4207,0.6141
40.4212,0.6149
40.4218,0.6026
40.4223,0.5851
40.4229,0.5716
40.4234,0.5684
40.4240,0.5766
40.4246,0.5923
40.4251,0.6090
40.4257,0.6201
40.4262,0.6212
40.4268,0.6108
40.4273,0.5908
40.4279,0.5665
40.4284,0.5454
40.4290,0.5345
40.4295,0.5379
40.4301,0.5542
40.4306,0.5764
40.4312,0.5947
40.4317,0.6004
40.4323,0.5904
40.4328,0.5684
40.4334,0.5425
40.4340,0.5216
40.4345,0.5117
40.4351,0.5148
40.4356,0.5301
40.4362,0.5559
40.4367,0.5900
40.4373,0.6295
40.4378,0.6699
40.4384,0.7064
40.4389,0.7353
40.4395,0.7560
40.4400,0.7703
40.4406,0.7802
40.4411,0.7861
40.4417,0.7852
40.4422,0.7734
40.4428,0.7492
40.4433,0.7165
40.4439,0.6842
40.4444,0.6621
40.4450,0.6565
40.4455,0.6671
40.4461,0.6875
40.4466,0.7077
40.4472,0.7185
40.4477,0.7140
40.4483,0.6934
40.4489,0.6607
40.4495,0.6228
40.4501,0.5876
40.4507,0.5628
40.4513,0.5545
40.4519,0.5669
40.4525,0.6014
40.4531,0.6556
40.4537,0.7224
40.4543,0.7905
40.4549,0.8465
40.4554,0.8786
40.4560,0.8803
40.4566,0.8531
40.4571,0.8065
40.4577,0.7555
40.4582,0.7157
40.4588,0.6989
40.4593,0.7099
40.4599,0.7457
40.4604,0.7961
40.4610,0.8475
40.4616,0.8869
40.4621,0.9056
40.4627,0.9009
40.4632,0.8765
40.4638,0.8399
40.4643,0.8000
40.4649,0.7641
40.4654,0.7368
40.4660,0.7202
40.4665,0.7150
40.4671,0.7202
40.4676,0.7328
40.4682,0.7473
40.4687,0.7564
40.4693,0.7535
40.4698,0.7353
40.4704,0.7036
40.4710,0.6661
40.4715,0.6336
40.4721,0.6169
40.4726,0.6219
40.4732,0.6484
40.4737,0.6908
40.4743,0.7406
40.4748,0.7892
40.4754,0.8287
40.4759,0.8535
40.4765,0.8611
40.4770,0.8524
40.4776,0.8327
40.4782,0.8097
40.4787,0.7914
40.4793,0.7829
40.4798,0.7850
40.4804,0.7939
40.4809,0.8042
40.4815,0.8105
40.4820,0.8103
40.4826,0.8044
40.4831,0.7966
40.4837,0.7911
40.4842,0.7909
40.4848,0.7963
40.4853,0.8043
40.4859,0.8108
40.4864,0.8127
40.4870,0.8095
40.4875,0.8038
40.4881,0.8006
40.4887,0.8049
40.4892,0.8196
40.4898,0.8438
40.4903,0.8727
40.4909,0.8996
40.4914,0.9175
40.4920,0.9216
40.4925,0.9103
40.4931,0.8866
40.4936,0.8577
40.4942,0.8338
40.4947,0.8235
40.4953,0.8295
40.4958,0.8459
40.4964,0.8593
40.4969,0.8564
40.4975,0.8306
40.4980,0.7870
40.4986,0.7399
40.4991,0.7064
40.4997,0.6995
40.5002,0.7229
40.5008,0.7705
40.5013,0.8295
40.5019,0.8853
40.5025,0.9259
40.5030,0.9452
40.5036,0.9435
40.5041,0.9276
40.5047,0.9080
40.5052,0.8963
40.5058,0.9009
40.5063,0.9236
40.5069,0.9583
40.5075,0.9925
40.5080,1.0121
40.5086,1.0068
40.5091,0.9739
40.5097,0.9191
40.5102,0.8543
40.5108,0.7924
40.5113,0.7432
40.5119,0.7112
40.5124,0.6959
40.5130,0.6946
40.5135,0.7035
40.5141,0.7194
40.5146,0.7401
40.5152,0.7637
40.5157,0.7888
40.5163,0.8129
40.5168,0.8325
40.5174,0.8442
40.5179,0.8459
40.5185,0.8377
40.5190,0.8220
40.5196,0.8027
40.5201,0.7847
40.5207,0.7734
40.5213,0.7725
40.5218,0.7832
40.5224,0.8028
40.5229,0.8264
40.5235,0.8489
40.5240,0.8675
40.5246,0.8820
40.5252,0.8950
40.5257,0.9089
40.5263,0.9240
40.5268,0.9366
40.5274,0.9410
40.5279,0.9331
40.5285,0.9130
40.5290,0.8864
40.5296,0.8619
40.5301,0.8470
40.5307,0.8452
40.5312,0.8555
40.5318,0.8740
40.5323,0.8960
40.5329,0.9178
40.5334,0.9379
40.5340,0.9559
40.5346,0.9710
40.5351,0.9808
40.5357,0.9810
40.5362,0.9669
40.5368,0.9359
40.5373,0.8895
40.5379,0.8340
40.5384,0.7790
40.5390,0.7344
40.5395,0.7075
40.5401,0.7008
40.5406,0.7123
40.5412,0.7375
40.5418,0.7708
40.5423,0.8076
40.5429,0.8439
40.5434,0.8758
40.5440,0.9005
40.5445,0.9165
40.5451,0.9240
40.5456,0.9248
40.5462,0.9213
40.5467,0.9162
40.5473,0.9124
40.5478,0.9124
40.5484,0.9175
40.5490,0.9273
40.5495,0.9397
40.5501,0.9519
40.5506,0.9604
40.5512,0.9625
40.5517,0.9561
40.5523,0.9411
40.5528,0.9194
40.5534,0.8952
40.5539,0.8741
40.5545,0.8609
40.5550,0.8586
40.5556,0.8669
40.5561,0.8828
40.5567,0.9017
40.5572,0.9185
40.5578,0.9287
40.5583,0.9296
40.5589,0.9221
40.5594,0.9098
40.5600,0.8980
40.5605,0.8903
40.5611,0.8874
40.5617,0.8876
40.5622,0.8886
40.5628,0.8887
40.5633,0.8871
40.5639,0.8832
40.5644,0.8760
40.5650,0.8646
40.5655,0.8499
40.5661,0.8348
40.5666,0.8236
40.5672,0.8204
40.5677,0.8264
40.5683,0.8396
40.5688,0.8558
40.5694,0.8709
40.5699,0.8831
40.5705,0.8938
40.5710,0.9066
40.5716,0.9246
40.5721,0.9488
40.5727,0.9758
40.5733,0.9984
40.5738,1.0074
40.5744,0.9947
40.5749,0.9574
40.5755,0.9000
40.5760,0.8352
40.5766,0.7796
40.5771,0.7482
40.5777,0.7484
40.5782,0.7768
40.5788,0.8208
40.5793,0.8635
40.5799,0.8908
40.5804,0.8965
40.5810,0.8845
40.5815,0.8647
40.5821,0.8478
40.5826,0.8390
40.5832,0.8361
40.5837,0.8320
40.5843,0.8204
40.5848,0.8010
40.5854,0.7811
40.5860,0.7725
40.5865,0.7852
40.5871,0.8225
40.5876,0.8782
40.5882,0.9380
40.5887,0.9842
40.5893,1.0010
40.5898,0.9799
40.5904,0.9227
40.5909,0.8426
40.5915,0.7605
40.5920,0.6986
40.5926,0.6732
40.5931,0.6881
40.5937,0.7342
40.5942,0.7929
40.5948,0.8432
40.5954,0.8691
40.5959,0.8648
40.5965,0.8354
40.5970,0.7943
40.5976,0.7572
40.5981,0.7357
40.5987,0.7339
40.5992,0.7471
40.5998,0.7641
40.6003,0.7726
40.6009,0.7643
40.6015,0.7388
40.6020,0.7040
40.6026,0.6727
40.6031,0.6565
40.6037,0.6616
40.6042,0.6866
40.6048,0.7236
40.6053,0.7611
40.6059,0.7876
40.6064,0.7952
40.6070,0.7819
40.6075,0.7526
40.6081,0.7179
40.6086,0.6893
40.6092,0.6741
40.6097,0.6731
40.6103,0.6808
40.6108,0.6892
40.6114,0.6920
40.6119,0.6869
40.6124,0.6760
40.6130,0.6637
40.6136,0.6546
40.6142,0.6514
40.6149,0.6554
40.6156,0.6674
40.6163,0.6875
40.6170,0.7146
40.6177,0.7451
40.6183,0.7731
40.6189,0.7924
40.6195,0.7983
40.6201,0.7893
40.6208,0.7668
40.6214,0.7341
40.6221,0.6965
40.6227,0.6602
40.6234,0.6316
40.6240,0.6156
40.6246,0.6125
40.6252,0.6177
40.6257,0.6225
40.6262,0.6183
40.6267,0.6012
40.6272,0.5749
40.6278,0.5492
40.6285,0.5350
40.6294,0.5390
40.6304,0.5607
40.6316,0.5934
40.6328,0.6294
40.6340,0.6631
40.6350,0.6922
40.6359,0.7162
40.6366,0.7340
40.6371,0.7428
40.6376,0.7394
40.6381,0.7223
40.6386,0.6939
40.6391,0.6606
40.6396,0.6315
40.6402,0.6157
40.6408,0.6190
40.6414,0.6417
40.6419,0.6783
40.6425,0.7182
40.6430,0.7491
40.6436,0.7609
40.6441,0.7492
40.6447,0.7170
40.6452,0.6744
40.6458,0.6354
40.6464,0.6130
40.6469,0.6136
40.6475,0.6344
40.6481,0.6647
40.6487,0.6913
40.6493,0.7047
40.6499,0.7035
40.6505,0.6943
40.6511,0.6879
40.6516,0.6937
40.6522,0.7151
40.6528,0.7477
40.6533,0.7813
40.6539,0.8040
40.6545,0.8084
40.6550,0.7947
40.6556,0.7709
40.6561,0.7484
40.6567,0.7364
40.6572,0.7382
40.6578,0.7509
40.6583,0.7675
40.6589,0.7791
40.6594,0.7786
40.6600,0.7621
40.6605,0.7304
40.6611,0.6885
40.6616,0.6444
40.6622,0.6069
40.6627,0.5832
40.6633,0.5764
40.6639,0.5850
40.6645,0.6019
40.6652,0.6172
40.6658,0.6212
40.6665,0.6082
40.6672,0.5787
40.6678,0.5392
40.6684,0.4995
40.6690,0.4697
40.6696,0.4565
40.6702,0.4621
40.6708,0.4843
40.6714,0.5170
40.6720,0.5521
40.6726,0.5817
40.6732,0.6000
40.6738,0.6049
40.6743,0.5975
40.6749,0.5821
40.6754,0.5664
40.6760,0.5594
40.6765,0.5692
40.6771,0.5994
40.6776,0.6472
40.6782,0.7040
40.6787,0.7577
40.6793,0.7972
40.6798,0.8147
40.6804,0.8069
40.6809,0.7752
40.6815,0.7248
40.6820,0.6636
40.6826,0.6012
40.6831,0.5482
40.6837,0.5145
40.6842,0.5072
40.6848,0.5274
40.6854,0.5694
40.6859,0.6208
40.6865,0.6675
40.6870,0.6979
40.6876,0.7074
40.6881,0.6996
40.6887,0.6844
40.6892,0.6726
40.6898,0.6714
40.6903,0.6821
40.6909,0.7004
40.6914,0.7201
40.6920,0.7363
40.6925,0.7472
40.6931,0.7528
40.6937,0.7529
40.6943,0.7461
40.6948,0.7307
40.6954,0.7065
40.6959,0.6762
40.6965,0.6450
40.6970,0.6178
40.6976,0.5972
40.6981,0.5832
40.6987,0.5735
40.6992,0.5657
40.6998,0.5578
40.7004,0.5496
40.7009,0.5422
40.7015,0.5381
40.7020,0.5395
40.7026,0.5471
40.7031,0.5596
40.7037,0.5747
40.7042,0.5907
40.7048,0.6062
40.7054,0.6199
40.7059,0.6296
40.7065,0.6330
40.7071,0.6293
40.7076,0.6203
40.7082,0.6101
40.7088,0.6031
40.7093,0.6018
40.7099,0.6050
40.7104,0.6092
40.7109,0.6101
40.7115,0.6044
40.7120,0.5920
40.7125,0.5756
40.7131,0.5611
40.7136,0.5546
40.7141,0.5601
40.7147,0.5771
40.7152,0.6012
40.7157,0.6267
40.7163,0.6492
40.7168,0.6671
40.7173,0.6814
40.7179,0.6938
40.7184,0.7045
40.7190,0.7125
40.7195,0.7157
40.7200,0.7128
40.7206,0.7034
40.7211,0.6886
40.7216,0.6707
40.7222,0.6531
40.7227,0.6400
40.7233,0.6346
40.7238,0.6382
40.7243,0.6487
40.7249,0.6618
40.7254,0.6725
40.7259,0.6780
40.7265,0.6789
40.7270,0.6787
40.7275,0.6827
40.7281,0.6945
40.7286,0.7139
40.7291,0.7351
40.7297,0.7485
40.7302,0.7444
40.7307,0.7178
40.7313,0.6719
40.7318,0.6174
40.7323,0.5697
40.7329,0.5430
40.7334,0.5450
40.7339,0.5736
40.7345,0.6180
40.7350,0.6637
40.7356,0.6985
40.7361,0.7161
40.7366,0.7167
40.7372,0.7044
40.7377,0.6848
40.7382,0.6634
40.7388,0.6453
40.7393,0.6348
40.7398,0.6346
40.7404,0.6451
40.7409,0.6634
40.7414,0.6831
40.7420,0.6962
40.7425,0.6953
40.7430,0.6777
40.7436,0.6468
40.7441,0.6119
40.7447,0.5840
40.7452,0.5702
40.7457,0.5713
40.7463,0.5820
40.7468,0.5959
40.7473,0.6099
40.7479,0.6265
40.7484,0.6516
40.7490,0.6896
40.7495,0.7389
40.7500,0.7912
40.7506,0.8328
40.7511,0.8503
40.7516,0.8353
40.7522,0.7873
40.7527,0.7151
40.7533,0.6336
40.7538,0.5603
40.7543,0.5104
40.7549,0.4938
40.7554,0.5136
40.7559,0.5657
40.7565,0.6394
40.7570,0.7192
40.7575,0.7874
40.7581,0.8295
40.7586,0.8379
40.7591,0.8140
40.7597,0.7665
40.7602,0.7085
40.7607,0.6531
40.7613,0.6101
40.7618,0.5856
40.7623,0.5820
40.7629,0.5986
40.7634,0.6306
40.7639,0.6696
40.7645,0.7053
40.7650,0.7288
40.7656,0.7357
40.7661,0.7277
40.7666,0.7124
40.7672,0.6998
40.7677,0.6978
40.7682,0.7080
40.7688,0.7251
40.7693,0.7382
40.7698,0.7365
40.7704,0.7140
40.7709,0.6727
40.7714,0.6228
40.7720,0.5789
40.7725,0.5539
40.7730,0.5542
40.7736,0.5781
40.7741,0.6177
40.7746,0.6624
40.7752,0.7026
40.7757,0.7320
40.7762,0.7484
40.7768,0.7531
40.7773,0.7495
40.7778,0.7417
40.7784,0.7331
40.7789,0.7261
40.7794,0.7216
40.7800,0.7191
40.7805,0.7170
40.7810,0.7129
40.7816,0.7047
40.7821,0.6920
40.7826,0.6773
40.7832,0.6652
40.7837,0.6607
40.7843,0.6668
40.7848,0.6830
40.7853,0.7055
40.7859,0.7289
40.7864,0.7483
40.7869,0.7605
40.7875,0.7639
40.7880,0.7587
40.7886,0.7463
40.7891,0.7292
40.7896,0.7109
40.7902,0.6952
40.7907,0.6848
40.7912,0.6804
40.7918,0.6795
40.7923,0.6775
40.7929,0.6703
40.7934,0.6578
40.7939,0.6449
40.7945,0.6394
40.7950,0.6488
40.7955,0.6751
40.7961,0.7129
40.7966,0.7501
40.7972,0.7728
40.7977,0.7708
40.7982,0.7430
40.7988,0.6978
40.7993,0.6500
40.7998,0.6150
40.8004,0.6032
40.8009,0.6163
40.8014,0.6476
40.8020,0.6843
40.8025,0.7136
40.8031,0.7281
40.8036,0.7278
40.8041,0.7193
40.8047,0.7121
40.8052,0.7141
40.8057,0.7298
40.8063,0.7581
40.8068,0.7929
40.8074,0.8246
40.8079,0.8436
40.8085,0.8436
40.8091,0.8239
40.8096,0.7893
40.8102,0.7479
40.8107,0.7080
40.8113,0.6760
40.8118,0.6552
40.8124,0.6455
40.8129,0.6439
40.8135,0.6463
40.8140,0.6488
40.8146,0.6497
40.8151,0.6495
40.8157,0.6506
40.8162,0.6550
40.8168,0.6633
40.8173,0.6743
40.8179,0.6862
40.8184,0.6980
40.8190,0.7106
40.8195,0.7265
40.8201,0.7472
40.8206,0.7708
40.8212,0.7915
40.8217,0.8012
40.8223,0.7934
40.8228,0.7662
40.8234,0.7238
40.8239,0.6752
40.8245,0.6321
40.8250,0.6046
40.8256,0.5979
40.8261,0.6114
40.8267,0.6388
40.8272,0.6706
40.8278,0.6968
40.8284,0.7103
40.8289,0.7092
40.8295,0.6981
40.8300,0.6858
40.8306,0.6821
40.8311,0.6923
40.8317,0.7150
40.8322,0.7422
40.8328,0.7635
40.8333,0.7697
40.8339,0.7559
40.8344,0.7229
40.8350,0.6761
40.8355,0.6242
40.8361,0.5766
40.8367,0.5423
40.8372,0.5275
40.8378,0.5341
40.8383,0.5590
40.8389,0.5945
40.8394,0.6306
40.8400,0.6579
40.8405,0.6701
40.8411,0.6656
40.8416,0.6477
40.8422,0.6246
40.8427,0.6069
40.8433,0.6057
40.8438,0.6281
40.8444,0.6748
40.8450,0.7380
40.8455,0.8039
40.8461,0.8572
40.8466,0.8858
40.8472,0.8840
40.8477,0.8534
40.8483,0.8024
40.8488,0.7442
40.8494,0.6944
40.8499,0.6670
40.8505,0.6708
40.8510,0.7067
40.8516,0.7667
40.8521,0.8365
40.8527,0.8981
40.8532,0.9355
40.8538,0.9383
40.8544,0.9049
40.8549,0.8423
40.8555,0.7648
40.8560,0.6900
40.8566,0.6339
40.8571,0.6070
40.8577,0.6114
40.8582,0.6406
40.8588,0.6824
40.8593,0.7234
40.8599,0.7531
40.8604,0.7659
40.8610,0.7613
40.8615,0.7426
40.8621,0.7158
40.8626,0.6878
40.8632,0.6648
40.8638,0.6504
40.8643,0.6452
40.8649,0.6471
40.8654,0.6529
40.8660,0.6607
40.8665,0.6712
40.8671,0.6874
40.8676,0.7118
40.8682,0.7432
40.8687,0.7763
40.8693,0.8031
40.8698,0.8172
40.8704,0.8170
40.8709,0.8065
40.8715,0.7933
40.8721,0.7848
40.8726,0.7847
40.8732,0.7914
40.8737,0.7987
40.8743,0.7992
40.8748,0.7878
40.8754,0.7630
40.8759,0.7281
40.8765,0.6910
40.8770,0.6621
40.8776,0.6524
40.8781,0.6683
40.8787,0.7086
40.8793,0.7640
40.8798,0.8198
40.8804,0.8613
40.8809,0.8777
40.8815,0.8645
40.8820,0.8237
40.8826,0.7635
40.8831,0.6963
40.8837,0.6366
40.8842,0.5973
40.8848,0.5858
40.8854,0.6013
40.8859,0.6347
40.8865,0.6712
40.8870,0.6963
40.8876,0.7011
40.8881,0.6862
40.8887,0.6604
40.8892,0.6356
40.8898,0.6209
40.8903,0.6180
40.8909,0.6216
40.8914,0.6229
40.8920,0.6150
40.8925,0.5968
40.8931,0.5743
40.8936,0.5577
40.8942,0.5579
40.8947,0.5819
40.8953,0.6294
40.8958,0.6917
40.8964,0.7538
40.8969,0.7986
40.8975,0.8126
40.8980,0.7906
40.8986,0.7378
40.8991,0.6677
40.8997,0.5963
40.9002,0.5367
40.9008,0.4955
40.9013,0.4731
40.9019,0.4659
40.9024,0.4686
40.9030,0.4760
40.9035,0.4843
40.9041,0.4913
40.9046,0.4971
40.9052,0.5026
40.9057,0.5082
40.9063,0.5133
40.9069,0.5168
40.9074,0.5190
40.9080,0.5223
40.9085,0.5309
40.9091,0.5478
40.9096,0.5733
40.9102,0.6041
40.9107,0.6347
40.9113,0.6595
40.9119,0.6742
40.9124,0.6766
40.9130,0.6665
40.9135,0.6470
40.9141,0.6236
40.9146,0.6036
40.9152,0.5928
40.9157,0.5939
40.9163,0.6053
40.9168,0.6220
40.9174,0.6381
40.9179,0.6495
40.9185,0.6562
40.9190,0.6623
40.9196,0.6731
40.9201,0.6923
40.9207,0.7190
40.9213,0.7478
40.9218,0.7704
40.9224,0.7785
40.9229,0.7669
40.9235,0.7356
40.9240,0.6896
40.9246,0.6367
40.9251,0.5847
40.9257,0.5399
40.9262,0.5067
40.9268,0.4881
40.9273,0.4858
40.9279,0.4993
40.9284,0.5262
40.9290,0.5626
40.9295,0.6038
40.9301,0.6454
40.9307,0.6838
40.9312,0.7162
40.9318,0.7407
40.9323,0.7559
40.9329,0.7603
40.9334,0.7525
40.9340,0.7315
40.9346,0.6975
40.9351,0.6533
40.9357,0.6040
40.9362,0.5560
40.9368,0.5147
40.9373,0.4832
40.9379,0.4621
40.9384,0.4511
40.9390,0.4505
40.9395,0.4618
40.9401,0.4860
40.9406,0.5225
40.9412,0.5676
40.9417,0.6151
40.9423,0.6587
40.9428,0.6942
40.9434,0.7211
40.9439,0.7407
40.9445,0.7547
40.9451,0.7629
40.9456,0.7631
40.9462,0.7518
40.9467,0.7271
40.9473,0.6900
40.9478,0.6466
40.9484,0.6066
40.9489,0.5807
40.9495,0.5756
40.9501,0.5911
40.9506,0.6202
40.9512,0.6518
40.9517,0.6759
40.9523,0.6874
40.9528,0.6868
40.9534,0.6785
40.9539,0.6668
40.9545,0.6531
40.9550,0.6359
40.9556,0.6122
40.9562,0.5821
40.9567,0.5499
40.9573,0.5245
40.9578,0.5159
40.9584,0.5300
40.9589,0.5658
40.9595,0.6145
40.9600,0.6620
40.9606,0.6948
40.9611,0.7045
40.9617,0.6908
40.9622,0.6605
40.9628,0.6244
40.9633,0.5935
40.9639,0.5758
40.9644,0.5743
40.9650,0.5858
40.9656,0.6032
40.9661,0.6182
40.9667,0.6258
40.9672,0.6266
40.9678,0.6256
40.9683,0.6287
40.9689,0.6381
40.9694,0.6513
40.9700,0.6628
40.9705,0.6675
40.9711,0.6628
40.9716,0.6492
40.9722,0.6297
40.9727,0.6085
40.9733,0.5902
40.9739,0.5791
40.9744,0.5781
40.9750,0.5881
40.9755,0.6079
40.9761,0.6337
40.9766,0.6596
40.9772,0.6791
40.9777,0.6866
40.9783,0.6806
40.9788,0.6639
40.9794,0.6428
40.9799,0.6250
40.9805,0.6173
40.9810,0.6238
40.9816,0.6449
40.9821,0.6758
40.9827,0.7080
40.9833,0.7309
40.9838,0.7348
40.9844,0.7148
40.9849,0.6729
40.9855,0.6179
40.9860,0.5628
40.9866,0.5212
40.9871,0.5036
40.9877,0.5147
40.9882,0.5529
40.9888,0.6098
40.9893,0.6721
40.9899,0.7242
40.9904,0.7529
40.9910,0.7520
40.9916,0.7247
40.9921,0.6829
40.9927,0.6429
40.9932,0.6188
40.9938,0.6166
40.9943,0.6324
40.9949,0.6545
40.9954,0.6700
40.9960,0.6708
40.9965,0.6561
40.9971,0.6308
40.9976,0.6020
40.9982,0.5756
40.9987,0.5558
40.9993,0.5462
40.9999,0.5504
41.0004,0.5709
41.0010,0.6068
41.0015,0.6518
41.0021,0.6946
41.0026,0.7220
41.0032,0.7237
41.0037,0.6962
41.0043,0.6440
41.0048,0.5781
41.0054,0.5117
41.0059,0.4566
41.0065,0.4208
41.0070,0.4071
41.0076,0.4139
41.0081,0.4365
41.0087,0.4696
41.0093,0.5089
41.0098,0.5518
41.0104,0.5961
41.0109,0.6390
41.0115,0.6753
41.0120,0.6986
41.0126,0.7028
41.0131,0.6847
41.0137,0.6462
41.0142,0.5953
41.0148,0.5440
41.0153,0.5047
41.0159,0.4865
41.0164,0.4915
41.0170,0.5144
41.0176,0.5439
41.0181,0.5656
41.0187,0.5684
41.0192,0.5492
41.0198,0.5145
41.0203,0.4774
41.0209,0.4503
41.0214,0.4406
41.0220,0.4490
41.0226,0.4709
41.0231,0.5000
41.0237,0.5298
41.0242,0.5550
41.0248,0.5722
41.0253,0.5804
41.0259,0.5807
41.0264,0.5753
41.0270,0.5666
41.0275,0.5568
41.0281,0.5468
41.0286,0.5363
41.0292,0.5240
41.0297,0.5088
41.0303,0.4919
41.0309,0.4782
41.0314,0.4752
41.0320,0.4889
41.0325,0.5196
41.0331,0.5609
41.0336,0.6020
41.0342,0.6334
41.0347,0.6506
41.0353,0.6541
41.0358,0.6472
41.0364,0.6333
41.0369,0.6143
41.0375,0.5903
41.0380,0.5609
41.0386,0.5265
41.0392,0.4900
41.0397,0.4574
41.0403,0.4354
41.0408,0.4286
41.0414,0.4377
41.0419,0.4594
41.0425,0.4880
41.0430,0.5167
41.0436,0.5388
41.0441,0.5491
41.0447,0.5449
41.0452,0.5269
41.0458,0.4990
41.0464,0.4664
41.0469,0.4351
41.0475,0.4110
41.0480,0.3987
41.0486,0.3994
41.0492,0.4097
41.0498,0.4238
41.0504,0.4358
41.0510,0.4434
41.0516,0.4483
41.0522,0.4547
41.0528,0.4667
41.0534,0.4875
41.0539,0.5181
41.0545,0.5570
41.0551,0.5987
41.0557,0.6339
41.0562,0.6512
41.0568,0.6416
41.0573,0.6029
41.0579,0.5419
41.0584,0.4736
41.0590,0.4164
41.0595,0.3861
41.0601,0.3914
41.0606,0.4311
41.0612,0.4953
41.0617,0.5679
41.0623,0.6313
41.0629,0.6706
41.0634,0.6783
41.0640,0.6551
41.0646,0.6087
41.0651,0.5515
41.0657,0.4971
41.0662,0.4576
41.0668,0.4408
41.0673,0.4487
41.0679,0.4760
41.0684,0.5119
41.0690,0.5430
41.0695,0.5584
41.0701,0.5538
41.0706,0.5336
41.0712,0.5090
41.0717,0.4925
41.0723,0.4924
41.0728,0.5084
41.0734,0.5319
41.0740,0.5495
41.0745,0.5489
41.0751,0.5245
41.0756,0.4805
41.0762,0.4295
41.0767,0.3878
41.0773,0.3682
41.0779,0.3741
41.0784,0.3981
41.0790,0.4262
41.0795,0.4446
41.0801,0.4464
41.0806,0.4330
41.0812,0.4125
41.0817,0.3949
41.0823,0.3884
41.0828,0.3972
41.0834,0.4208
41.0839,0.4536
41.0845,0.4861
41.0851,0.5077
41.0856,0.5099
41.0862,0.4898
41.0867,0.4520
41.0873,0.4076
41.0878,0.3714
41.0884,0.3567
41.0889,0.3707
41.0895,0.4123
41.0900,0.4717
41.0906,0.5343
41.0912,0.5848
41.0917,0.6113
41.0923,0.6082
41.0928,0.5775
41.0934,0.5274
41.0939,0.4701
41.0945,0.4179
41.0950,0.3797
41.0956,0.3588
41.0961,0.3533
41.0967,0.3592
41.0972,0.3734
41.0978,0.3943
41.0984,0.4209
41.0989,0.4498
41.0995,0.4740
41.1000,0.4847
41.1006,0.4758
41.1011,0.4471
41.1017,0.4059
41.1022,0.3643
41.1028,0.3345
41.1033,0.3241
41.1039,0.3342
41.1044,0.3583
41.1050,0.3855
41.1055,0.4034
41.1061,0.4037
41.1066,0.3850
41.1072,0.3539
41.1077,0.3223
41.1083,0.3021
41.1088,0.2996
41.1094,0.3126
41.1100,0.3319
41.1105,0.3467
41.1111,0.3509
41.1116,0.3468
41.1122,0.3433
41.1127,0.3504
41.1133,0.3724
41.1138,0.4045
41.1144,0.4343
41.1149,0.4484
41.1155,0.4396
41.1160,0.4111
41.1166,0.3752
41.1171,0.3482
41.1177,0.3436
41.1182,0.3672
41.1188,0.4143
41.1193,0.4707
41.1199,0.5174
41.1204,0.5372
41.1210,0.5216
41.1215,0.4745
41.1221,0.4117
41.1226,0.3544
41.1232,0.3208
41.1237,0.3185
41.1243,0.3421
41.1249,0.3759
41.1254,0.4007
41.1260,0.4018
41.1265,0.3749
41.1271,0.3276
41.1276,0.2760
41.1282,0.2389
41.1287,0.2309
41.1293,0.2570
41.1298,0.3112
41.1304,0.3768
41.1309,0.4314
41.1315,0.4547
41.1320,0.4368
41.1326,0.3831
41.1331,0.3125
41.1337,0.2500
41.1342,0.2171
41.1348,0.2245
41.1354,0.2703
41.1359,0.3415
41.1365,0.4198
41.1370,0.4868
41.1376,0.5296
41.1381,0.5436
41.1387,0.5328
41.1392,0.5067
41.1398,0.4755
41.1403,0.4461
41.1409,0.4210
41.1414,0.4005
41.1420,0.3850
41.1425,0.3761
41.1431,0.3757
41.1436,0.3847
41.1442,0.4009
41.1448,0.4191
41.1453,0.4328
41.1459,0.4367
41.1465,0.4294
41.1471,0.4140
41.1477,0.3968
41.1483,0.3844
41.1489,0.3807
41.1494,0.3870
41.1500,0.4032
41.1506,0.4289
41.1512,0.4629
41.1517,0.5011
41.1523,0.5356
41.1529,0.5565
41.1535,0.5566
41.1541,0.5350
41.1546,0.4977
41.1552,0.4548
41.1558,0.4162
41.1563,0.3879
41.1569,0.3695
41.1574,0.3561
41.1580,0.3407
