с,В
36.2980,0.6633
36.2986,0.6633
36.2991,0.6633
36.2997,0.6633
36.3002,0.6633
36.3008,0.6633
36.3013,0.6633
36.3019,0.6583
36.3024,0.6633
36.3029,0.6633
36.3035,0.6583
36.3040,0.6633
36.3046,0.6633
36.3051,0.6633
36.3057,0.6633
36.3062,0.6684
36.3068,0.6583
36.3073,0.6633
36.3079,0.6633
36.3084,0.6684
36.3090,0.6633
36.3095,0.6633
36.3101,0.6633
36.3106,0.6583
36.3112,0.6633
36.3117,0.6633
36.3123,0.6633
36.3128,0.6633
36.3134,0.6684
36.3139,0.6633
36.3145,0.6583
36.3150,0.6633
36.3156,0.6633
36.3161,0.6633
36.3167,0.6633
36.3172,0.6684
36.3178,0.6633
36.3183,0.6633
36.3189,0.6684
36.3194,0.6684
36.3200,0.6633
36.3205,0.6633
36.3211,0.6633
36.3216,0.6633
36.3222,0.6684
36.3228,0.6633
36.3233,0.6633
36.3239,0.6633
36.3259,0.6633
36.3265,0.6633
36.3270,0.6684
36.3276,0.6633
36.3281,0.6684
36.3287,0.6633
36.3292,0.6633
36.3298,0.6684
36.3303,0.6633
36.3309,0.6684
36.3315,0.6633
36.3320,0.6633
36.3326,0.6684
36.3331,0.6633
36.3337,0.6684
36.3342,0.6684
36.3348,0.6684
36.3353,0.6735
36.3359,0.6684
36.3364,0.6684
36.3370,0.6633
36.3375,0.6684
36.3381,0.6684
36.3386,0.6633
36.3392,0.6684
36.3397,0.6684
36.3403,0.6684
36.3408,0.6684
36.3414,0.6633
36.3419,0.6684
36.3425,0.6684
36.3431,0.6684
36.3436,0.6684
36.3442,0.6684
36.3447,0.6684
36.3453,0.6684
36.3458,0.6684
36.3464,0.6684
36.3469,0.6684
36.3475,0.6684
36.3480,0.6633
36.3486,0.6684
36.3491,0.6684
36.3497,0.6684
36.3502,0.6684
36.3508,0.6633
36.3513,0.6633
36.3519,0.6684
36.3525,0.6684
36.3530,0.6684
36.3536,0.6684
36.3541,0.6684
36.3547,0.6684
36.3552,0.6684
36.3558,0.6684
36.3563,0.6684
36.3569,0.6633
36.3574,0.6684
36.3580,0.6633
36.3585,0.6684
36.3591,0.6684
36.3596,0.6684
36.3602,0.6684
36.3607,0.6684
36.3613,0.6684
36.3618,0.6684
36.3624,0.6633
36.3629,0.6684
36.3635,0.6684
36.3640,0.6684
36.3646,0.6633
36.3652,0.6633
36.3657,0.6684
36.3663,0.6684
36.3668,0.6684
36.3674,0.6684
36.3680,0.6633
36.3685,0.6684
36.3691,0.6684
36.3696,0.6684
36.3702,0.6633
36.3707,0.6684
36.3713,0.6684
36.3718,0.6735
36.3724,0.6684
36.3729,0.6684
36.3735,0.6684
36.3740,0.6684
36.3746,0.6684
36.3751,0.6633
36.3757,0.6684
36.3762,0.6684
36.3768,0.6684
36.3773,0.6684
36.3779,0.6684
36.3784,0.6684
36.3790,0.6684
36.3795,0.6684
36.3801,0.6684
36.3807,0.6684
36.3812,0.6684
36.3818,0.6684
36.3823,0.6633
36.3829,0.6684
36.3834,0.6684
36.3840,0.6684
36.3846,0.6633
36.3852,0.6684
36.3857,0.6684
36.3863,0.6684
36.3868,0.6684
36.3874,0.6684
36.3879,0.6684
36.3885,0.6684
36.3890,0.6735
36.3896,0.6684
36.3901,0.6633
36.3907,0.6684
36.3912,0.6735
36.3918,0.6684
36.3923,0.6684
36.3929,0.6684
36.3934,0.6684
36.3940,0.6684
36.3946,0.6684
36.3951,0.6684
36.3957,0.6684
36.3962,0.6684
36.3968,0.6684
36.3973,0.6684
36.3979,0.6684
36.3984,0.6735
36.3990,0.6684
36.3995,0.6684
36.4001,0.6684
36.4006,0.6684
36.4012,0.6735
36.4017,0.6684
36.4023,0.6684
36.4028,0.6684
36.4034,0.6684
36.4039,0.6684
36.4045,0.6684
36.4050,0.6684
36.4056,0.6684
36.4062,0.6684
36.4067,0.6684
36.4073,0.6684
36.4078,0.6735
36.4084,0.6633
36.4089,0.6633
36.4095,0.6735
36.4100,0.6735
36.4106,0.6684
36.4111,0.6633
36.4117,0.6684
36.4122,0.6684
36.4128,0.6684
36.4133,0.6684
36.4139,0.6684
36.4144,0.6684
36.4150,0.6735
36.4155,0.6684
36.4161,0.6684
36.4166,0.6684
36.4172,0.6684
36.4177,0.6735
36.4183,0.6735
36.4189,0.6735
36.4194,0.6684
36.4200,0.6684
36.4205,0.6684
36.4211,0.6684
36.4216,0.6684
36.4222,0.6684
36.4227,0.6735
36.4233,0.6684
36.4238,0.6684
36.4244,0.6684
36.4249,0.6735
36.4255,0.6684
36.4260,0.6684
36.4266,0.6684
36.4271,0.6735
36.4277,0.6633
36.4282,0.6684
36.4288,0.6684
36.4293,0.6684
36.4299,0.6684
36.4304,0.6684
36.4310,0.6684
36.4316,0.6684
36.4321,0.6684
36.4327,0.6735
36.4332,0.6684
36.4338,0.6684
36.4343,0.6684
36.4349,0.6633
36.4354,0.6735
36.4360,0.6684
36.4365,0.6684
36.4371,0.6684
36.4377,0.6684
36.4382,0.6684
36.4388,0.6684
36.4393,0.6684
36.4399,0.6684
36.4404,0.6684
36.4410,0.6735
36.4415,0.6684
36.4421,0.6684
36.4426,0.6684
36.4432,0.6684
36.4437,0.6684
36.4443,0.6684
36.4448,0.6735
36.4454,0.6735
36.4459,0.6684
36.4465,0.6684
36.4470,0.6735
36.4476,0.6684
36.4481,0.6684
36.4487,0.6684
36.4492,0.6684
36.4498,0.6735
36.4503,0.6684
36.4509,0.6684
36.4515,0.6684
36.4520,0.6735
36.4526,0.6684
36.4531,0.6633
36.4537,0.6684
36.4542,0.6684
36.4548,0.6684
36.4553,0.6735
36.4559,0.6684
36.4564,0.6735
36.4570,0.6684
36.4575,0.6684
36.4581,0.6735
36.4586,0.6684
36.4592,0.6735
36.4597,0.6684
36.4603,0.6735
36.4608,0.6735
36.4614,0.6684
36.4619,0.6684
36.4625,0.6684
36.4630,0.6633
36.4636,0.6684
36.4642,0.6684
36.4647,0.6684
36.4653,0.6684
36.4658,0.6684
36.4664,0.6684
36.4669,0.6633
36.4675,0.6684
36.4680,0.6684
36.4686,0.6684
36.4691,0.6684
36.4697,0.6684
36.4702,0.6684
36.4708,0.6684
36.4713,0.6684
36.4719,0.6684
36.4724,0.6684
36.4730,0.6684
36.4735,0.6684
36.4741,0.6684
36.4746,0.6684
36.4752,0.6684
36.4757,0.6735
36.4763,0.6684
36.4769,0.6633
36.4774,0.6633
36.4780,0.6684
36.4785,0.6684
36.4791,0.6684
36.4796,0.6684
36.4802,0.6735
36.4807,0.6684
36.4813,0.6735
36.4818,0.6684
36.4824,0.6684
36.4829,0.6684
36.4835,0.6684
36.4840,0.6684
36.4846,0.6684
36.4851,0.6684
36.4857,0.6684
36.4862,0.6684
36.4868,0.6684
36.4873,0.6684
36.4879,0.6735
36.4884,0.6684
36.4890,0.6684
36.4895,0.6684
36.4901,0.6684
36.4906,0.6684
36.4912,0.6684
36.4917,0.6684
36.4923,0.6684
36.4928,0.6684
36.4934,0.6633
36.4939,0.6684
36.4945,0.6684
36.4950,0.6735
36.4956,0.6684
36.4961,0.6684
36.4967,0.6735
36.4972,0.6684
36.4977,0.6735
36.4983,0.6684
36.4988,0.6633
36.4994,0.6684
36.4999,0.6684
36.5005,0.6684
36.5010,0.6633
36.5016,0.6684
36.5021,0.6633
36.5027,0.6684
36.5032,0.6684
36.5038,0.6684
36.5043,0.6684
36.5049,0.6684
36.5054,0.6684
36.5060,0.6684
36.5065,0.6684
36.5071,0.6684
36.5076,0.6684
36.5082,0.6684
36.5087,0.6633
36.5093,0.6684
36.5098,0.6684
36.5104,0.6633
36.5109,0.6684
36.5115,0.6684
36.5120,0.6684
36.5126,0.6684
36.5131,0.6684
36.5137,0.6735
36.5142,0.6684
36.5148,0.6633
36.5153,0.6684
36.5159,0.6684
36.5164,0.6633
36.5170,0.6684
36.5175,0.6684
36.5181,0.6684
36.5186,0.6684
36.5192,0.6684
36.5197,0.6684
36.5203,0.6684
36.5208,0.6684
36.5214,0.6684
36.5220,0.6633
36.5225,0.6684
36.5231,0.6633
36.5236,0.6684
36.5242,0.6684
36.5247,0.6684
36.5253,0.6684
36.5258,0.6684
36.5264,0.6684
36.5269,0.6633
36.5275,0.6633
36.5280,0.6684
36.5286,0.6684
36.5291,0.6633
36.5297,0.6684
36.5302,0.6684
36.5308,0.6633
36.5313,0.6684
36.5319,0.6684
36.5324,0.6684
36.5330,0.6684
36.5335,0.6633
36.5341,0.6684
36.5347,0.6684
36.5352,0.6684
36.5358,0.6633
36.5363,0.6684
36.5369,0.6684
36.5374,0.6684
36.5380,0.6684
36.5385,0.6684
36.5391,0.6684
36.5396,0.6633
36.5402,0.6684
36.5407,0.6684
36.5413,0.6684
36.5418,0.6633
36.5424,0.6684
36.5429,0.6684
36.5435,0.6633
36.5440,0.6684
36.5446,0.6633
36.5451,0.6684
36.5457,0.6684
36.5462,0.6684
36.5468,0.6735
36.5473,0.6633
36.5479,0.6684
36.5484,0.6684
36.5490,0.6735
36.5496,0.6633
36.5501,0.6684
36.5507,0.6633
36.5512,0.6684
36.5518,0.6684
36.5523,0.6684
36.5529,0.6684
36.5534,0.6735
36.5540,0.6633
36.5545,0.6684
36.5551,0.6684
36.5556,0.6684
36.5562,0.6633
36.5568,0.6684
36.5573,0.6684
36.5579,0.6633
36.5584,0.6633
36.5590,0.6684
36.5595,0.6633
36.5601,0.6684
36.5606,0.6684
36.5612,0.6684
36.5617,0.6633
36.5623,0.6633
36.5628,0.6684
36.5634,0.6633
36.5639,0.6684
36.5645,0.6684
36.5650,0.6633
36.5656,0.6684
36.5661,0.6684
36.5667,0.6684
36.5672,0.6633
36.5678,0.6684
36.5683,0.6633
36.5689,0.6633
36.5694,0.6684
36.5700,0.6684
36.5705,0.6633
36.5711,0.6633
36.5717,0.6735
36.5722,0.6684
36.5728,0.6684
36.5733,0.6684
36.5739,0.6684
36.5744,0.6684
36.5750,0.6684
36.5755,0.6633
36.5761,0.6684
36.5766,0.6684
36.5772,0.6633
36.5777,0.6684
36.5783,0.6633
36.5789,0.6633
36.5794,0.6684
36.5800,0.6684
36.5805,0.6633
36.5811,0.6633
36.5816,0.6684
36.5822,0.6633
36.5827,0.6633
36.5833,0.6684
36.5838,0.6633
36.5844,0.6633
36.5850,0.6633
36.5855,0.6684
36.5861,0.6735
36.5866,0.6633
36.5872,0.6633
36.5877,0.6633
36.5883,0.6684
36.5888,0.6684
36.5894,0.6633
36.5899,0.6633
36.5905,0.6633
36.5910,0.6684
36.5916,0.6684
36.5921,0.6633
36.5927,0.6633
36.5932,0.6633
36.5938,0.6633
36.5943,0.6684
36.5949,0.6633
36.5954,0.6684
36.5960,0.6633
36.5965,0.6633
36.5971,0.6633
36.5976,0.6633
36.5982,0.6633
36.5988,0.6633
36.5993,0.6684
36.5999,0.6583
36.6004,0.6684
36.6010,0.6633
36.6015,0.6633
36.6021,0.6684
36.6026,0.6684
36.6032,0.6684
36.6037,0.6684
36.6043,0.6684
36.6048,0.6633
36.6054,0.6633
36.6059,0.6684
36.6065,0.6684
36.6070,0.6633
36.6076,0.6684
36.6081,0.6633
36.6087,0.6633
36.6092,0.6633
36.6098,0.6633
36.6104,0.6684
36.6109,0.6684
36.6115,0.6633
36.6120,0.6684
36.6126,0.6684
36.6131,0.6633
36.6137,0.6633
36.6142,0.6633
36.6148,0.6633
36.6153,0.6684
36.6159,0.6684
36.6164,0.6633
36.6170,0.6633
36.6175,0.6633
36.6181,0.6633
36.6186,0.6633
36.6192,0.6633
36.6197,0.6684
36.6203,0.6633
36.6208,0.6684
36.6214,0.6583
36.6219,0.6633
36.6225,0.6684
36.6230,0.6633
36.6236,0.6583
36.6242,0.6633
36.6247,0.6633
36.6253,0.6684
36.6258,0.6633
36.6264,0.6684
36.6269,0.6633
36.6275,0.6633
36.6280,0.6684
36.6286,0.6633
36.6291,0.6633
36.6297,0.6633
36.6302,0.6684
36.6308,0.6684
36.6313,0.6684
36.6319,0.6583
36.6324,0.6633
36.6330,0.6684
36.6335,0.6684
36.6341,0.6684
36.6346,0.6633
36.6352,0.6684
36.6357,0.6684
36.6363,0.6684
36.6369,0.6633
36.6374,0.6684
36.6380,0.6633
36.6385,0.6684
36.6391,0.6633
36.6396,0.6633
36.6402,0.6684
36.6407,0.6684
36.6413,0.6633
36.6418,0.6633
36.6424,0.6633
36.6429,0.6633
36.6435,0.6684
36.6440,0.6633
36.6446,0.6633
36.6451,0.6633
36.6457,0.6684
36.6463,0.6684
36.6469,0.6633
36.6475,0.6684
36.6480,0.6684
36.6486,0.6684
36.6492,0.6633
36.6498,0.6633
36.6504,0.6633
36.6510,0.6684
36.6515,0.6633
36.6521,0.6684
36.6526,0.6633
36.6532,0.6684
36.6538,0.6633
36.6544,0.6633
36.6549,0.6684
36.6555,0.6684
36.6560,0.6684
36.6566,0.6633
36.6571,0.6684
36.6577,0.6633
36.6583,0.6684
36.6588,0.6633
36.6594,0.6633
36.6599,0.6684
36.6605,0.6684
36.6610,0.6633
36.6616,0.6684
36.6621,0.6684
36.6627,0.6633
36.6632,0.6684
36.6638,0.6633
36.6644,0.6633
36.6649,0.6633
36.6655,0.6633
36.6660,0.6633
36.6667,0.6633
36.6672,0.6684
36.6678,0.6684
36.6683,0.6633
36.6689,0.6633
36.6695,0.6633
36.6700,0.6633
36.6709,0.6633
36.6715,0.6633
36.6720,0.6633
36.6726,0.6684
36.6732,0.6633
36.6737,0.6684
36.6743,0.6684
36.6749,0.6633
36.6754,0.6633
36.6760,0.6684
36.6769,0.6633
36.6774,0.6633
36.6780,0.6633
36.6785,0.6633
36.6791,0.6684
36.6796,0.6633
36.6802,0.6684
36.6807,0.6684
36.6813,0.6684
36.6818,0.6633
36.6824,0.6633
36.6829,0.6633
36.6835,0.6633
36.6840,0.6633
36.6846,0.6684
36.6853,0.6633
36.6858,0.6633
36.6864,0.6633
36.6869,0.6633
36.6875,0.6684
36.6880,0.6633
36.6886,0.6583
36.6891,0.6633
36.6896,0.6633
36.6902,0.6684
36.6907,0.6633
36.6913,0.6633
36.6918,0.6633
36.6924,0.6633
36.6929,0.6633
36.6935,0.6684
36.6940,0.6633
36.6946,0.6633
36.6951,0.6633
36.6957,0.6684
36.6962,0.6633
36.6967,0.6633
36.6973,0.6583
36.6978,0.6633
36.6984,0.6633
36.6989,0.6633
36.6995,0.6684
36.7000,0.6633
36.7005,0.6684
36.7011,0.6633
36.7016,0.6633
36.7022,0.6633
36.7027,0.6684
36.7033,0.6633
36.7038,0.6633
36.7043,0.6633
36.7049,0.6633
36.7054,0.6583
36.7060,0.6633
36.7065,0.6633
36.7071,0.6633
36.7076,0.6684
36.7082,0.6633
36.7087,0.6633
36.7093,0.6633
36.7098,0.6684
36.7103,0.6633
36.7109,0.6633
36.7114,0.6633
36.7120,0.6633
36.7125,0.6633
36.7130,0.6633
36.7136,0.6684
36.7141,0.6633
36.7147,0.6633
36.7152,0.6633
36.7158,0.6633
36.7163,0.6633
36.7168,0.6583
36.7174,0.6633
36.7180,0.6633
36.7185,0.6633
36.7190,0.6633
36.7196,0.6684
36.7201,0.6684
36.7207,0.6633
36.7212,0.6633
36.7218,0.6633
36.7223,0.6633
36.7228,0.6583
36.7234,0.6684
36.7239,0.6583
36.7245,0.6633
36.7250,0.6633
36.7256,0.6633
36.7261,0.6633
36.7267,0.6633
36.7272,0.6583
36.7277,0.6633
36.7283,0.6633
36.7288,0.6633
36.7294,0.6583
36.7299,0.6684
36.7305,0.6633
36.7310,0.6633
36.7316,0.6633
36.7321,0.6633
36.7327,0.6633
36.7332,0.6633
36.7338,0.6633
36.7343,0.6633
36.7348,0.6633
36.7354,0.6633
36.7359,0.6633
36.7365,0.6633
36.7370,0.6633
36.7376,0.6684
36.7381,0.6633
36.7387,0.6684
36.7392,0.6633
36.7398,0.6633
36.7403,0.6583
36.7408,0.6583
36.7414,0.6633
36.7419,0.6583
36.7425,0.6633
36.7430,0.6684
36.7436,0.6633
36.7441,0.6633
36.7447,0.6583
36.7452,0.6633
36.7458,0.6633
36.7463,0.6633
36.7469,0.6633
36.7474,0.6633
36.7479,0.6633
36.7485,0.6633
36.7490,0.6633
36.7496,0.6583
36.7501,0.6633
36.7507,0.6633
36.7512,0.6633
36.7518,0.6583
36.7523,0.6633
36.7529,0.6684
36.7534,0.6583
36.7540,0.6633
36.7545,0.6633
36.7550,0.6633
36.7556,0.6583
36.7561,0.6633
36.7567,0.6633
36.7572,0.6583
36.7578,0.6633
36.7583,0.6684
36.7589,0.6633
36.7594,0.6583
36.7600,0.6633
36.7605,0.6633
36.7611,0.6684
36.7616,0.6633
36.7621,0.6633
36.7627,0.6633
36.7632,0.6633
36.7638,0.6633
36.7643,0.6633
36.7649,0.6633
36.7654,0.6633
36.7660,0.6583
36.7665,0.6633
36.7671,0.6583
36.7676,0.6633
36.7682,0.6633
36.7687,0.6633
36.7692,0.6633
36.7698,0.6633
36.7703,0.6583
36.7709,0.6633
36.7714,0.6633
36.7720,0.6633
36.7725,0.6633
36.7731,0.6633
36.7736,0.6583
36.7742,0.6583
36.7747,0.6633
36.7752,0.6633
36.7758,0.6583
36.7763,0.6583
36.7769,0.6633
36.7774,0.6633
36.7780,0.6633
36.7785,0.6633
36.7790,0.6633
36.7796,0.6583
36.7801,0.6633
36.7807,0.6633
36.7812,0.6583
36.7818,0.6583
36.7823,0.6583
36.7828,0.6633
36.7834,0.6583
36.7839,0.6633
36.7845,0.6633
36.7850,0.6633
36.7856,0.6633
36.7862,0.6633
36.7868,0.6583
36.7873,0.6583
36.7879,0.6633
36.7884,0.6583
36.7890,0.6633
36.7895,0.6583
36.7901,0.6633
36.7906,0.6633
36.7912,0.6633
36.7917,0.6633
36.7923,0.6633
36.7928,0.6583
36.7934,0.6633
36.7940,0.6583
36.7945,0.6633
36.7951,0.6633
36.7956,0.6633
36.7962,0.6583
36.7967,0.6583
36.7973,0.6633
36.7978,0.6633
36.7984,0.6583
36.7989,0.6633
36.7995,0.6583
36.8000,0.6633
36.8006,0.6583
36.8011,0.6633
36.8017,0.6583
36.8022,0.6583
36.8028,0.6633
36.8033,0.6633
36.8039,0.6633
36.8044,0.6583
36.8050,0.6633
36.8055,0.6633
36.8061,0.6633
36.8067,0.6633
36.8072,0.6583
36.8078,0.6583
36.8083,0.6633
36.8089,0.6633
36.8094,0.6583
36.8100,0.6583
36.8105,0.6583
36.8111,0.6633
36.8116,0.6633
36.8122,0.6633
36.8127,0.6633
36.8133,0.6633
36.8138,0.6633
36.8144,0.6583
36.8149,0.6633
36.8155,0.6583
36.8160,0.6633
36.8166,0.6633
36.8171,0.6583
36.8177,0.6684
36.8182,0.6633
36.8188,0.6583
36.8194,0.6633
36.8199,0.6583
36.8205,0.6583
36.8210,0.6633
36.8216,0.6583
36.8221,0.6633
36.8227,0.6633
36.8232,0.6583
36.8238,0.6583
36.8243,0.6583
36.8249,0.6583
36.8254,0.6583
36.8260,0.6583
36.8265,0.6532
36.8271,0.6583
36.8276,0.6583
36.8282,0.6633
36.8287,0.6583
36.8293,0.6532
36.8298,0.6583
36.8304,0.6583
36.8309,0.6583
36.8315,0.6633
36.8321,0.6633
36.8326,0.6583
36.8332,0.6583
36.8337,0.6583
36.8343,0.6583
36.8348,0.6583
36.8354,0.6633
36.8359,0.6583
36.8365,0.6583
36.8370,0.6633
36.8376,0.6583
36.8381,0.6633
36.8387,0.6633
36.8392,0.6633
36.8398,0.6583
36.8403,0.6583
36.8409,0.6633
36.8414,0.6633
36.8420,0.6633
36.8425,0.6583
36.8431,0.6583
36.8436,0.6583
36.8442,0.6633
36.8448,0.6583
36.8453,0.6583
36.8459,0.6583
36.8464,0.6583
36.8470,0.6583
36.8475,0.6583
36.8481,0.6583
36.8486,0.6633
36.8492,0.6633
36.8498,0.6633
36.8504,0.6583
36.8510,0.6583
36.8515,0.6633
36.8521,0.6583
36.8527,0.6532
36.8533,0.6583
36.8539,0.6583
36.8544,0.6583
36.8550,0.6583
36.8556,0.6583
36.8561,0.6583
36.8567,0.6583
36.8573,0.6583
36.8578,0.6633
36.8584,0.6583
36.8590,0.6633
36.8595,0.6583
36.8601,0.6583
36.8606,0.6583
36.8612,0.6583
36.8617,0.6633
36.8623,0.6532
36.8628,0.6583
36.8634,0.6633
36.8639,0.6583
36.8645,0.6633
36.8650,0.6633
36.8656,0.6583
36.8661,0.6633
36.8667,0.6583
36.8673,0.6583
36.8678,0.6633
36.8684,0.6583
36.8689,0.6583
36.8695,0.6583
36.8700,0.6633
36.8706,0.6583
36.8711,0.6583
36.8717,0.6532
36.8722,0.6532
36.8728,0.6583
36.8733,0.6583
36.8739,0.6583
36.8744,0.6583
36.8750,0.6583
36.8755,0.6583
36.8761,0.6633
36.8766,0.6583
36.8775,0.6583
36.8780,0.6532
36.8786,0.6583
36.8791,0.6583
36.8797,0.6583
36.8802,0.6583
36.8808,0.6583
36.8813,0.6583
36.8819,0.6532
36.8824,0.6583
36.8830,0.6583
36.8835,0.6532
36.8841,0.6583
36.8846,0.6633
36.8852,0.6583
36.8857,0.6583
36.8863,0.6583
36.8869,0.6583
36.8874,0.6583
36.8880,0.6583
36.8885,0.6583
36.8891,0.6583
36.8896,0.6633
36.8902,0.6532
36.8907,0.6583
36.8912,0.6532
36.8918,0.6583
36.8923,0.6532
36.8929,0.6532
36.8934,0.6583
36.8940,0.6583
36.8946,0.6583
36.8951,0.6633
36.8957,0.6583
36.8962,0.6583
36.8968,0.6583
36.8973,0.6583
36.8979,0.6583
36.8984,0.6583
36.8990,0.6583
36.8995,0.6583
36.9000,0.6583
36.9006,0.6583
36.9011,0.6532
36.9017,0.6633
36.9022,0.6583
36.9028,0.6633
36.9033,0.6583
36.9039,0.6583
36.9044,0.6583
36.9050,0.6583
36.9055,0.6633
36.9061,0.6583
36.9066,0.6583
36.9072,0.6583
36.9077,0.6583
36.9083,0.6532
36.9088,0.6583
36.9094,0.6633
36.9099,0.6583
36.9105,0.6583
36.9110,0.6583
36.9116,0.6532
36.9121,0.6583
36.9127,0.6532
36.9132,0.6532
36.9138,0.6583
36.9143,0.6583
36.9149,0.6583
36.9154,0.6583
36.9160,0.6583
36.9165,0.6633
36.9171,0.6532
36.9176,0.6532
36.9182,0.6583
36.9187,0.6583
36.9193,0.6583
36.9198,0.6583
36.9204,0.6532
36.9209,0.6583
36.9215,0.6583
36.9220,0.6532
36.9226,0.6583
36.9231,0.6583
36.9237,0.6583
36.9242,0.6583
36.9248,0.6583
36.9253,0.6583
36.9259,0.6633
36.9265,0.6532
36.9270,0.6532
36.9276,0.6583
36.9281,0.6583
36.9287,0.6583
36.9292,0.6583
36.9298,0.6633
36.9303,0.6583
36.9309,0.6583
36.9314,0.6583
36.9320,0.6583
36.9326,0.6583
36.9331,0.6583
36.9337,0.6583
36.9342,0.6583
36.9348,0.6532
36.9353,0.6532
36.9359,0.6583
36.9364,0.6532
36.9370,0.6583
36.9375,0.6583
36.9381,0.6583
36.9386,0.6532
36.9392,0.6583
36.9397,0.6583
36.9403,0.6583
36.9408,0.6583
36.9414,0.6583
36.9419,0.6583
36.9425,0.6532
36.9430,0.6583
36.9436,0.6583
36.9441,0.6583
36.9447,0.6532
36.9453,0.6583
36.9458,0.6583
36.9464,0.6583
36.9469,0.6532
36.9475,0.6583
36.9480,0.6583
36.9486,0.6583
36.9491,0.6583
36.9497,0.6583
36.9502,0.6583
36.9508,0.6583
36.9513,0.6583
36.9519,0.6583
36.9524,0.6532
36.9530,0.6532
36.9536,0.6583
36.9541,0.6583
36.9547,0.6583
36.9552,0.6583
36.9558,0.6532
36.9563,0.6583
36.9569,0.6583
36.9574,0.6583
36.9580,0.6583
36.9585,0.6532
36.9591,0.6583
36.9596,0.6583
36.9602,0.6583
36.9607,0.6583
36.9613,0.6583
36.9618,0.6583
36.9624,0.6532
36.9629,0.6532
36.9635,0.6583
36.9640,0.6583
36.9646,0.6633
36.9652,0.6583
36.9657,0.6583
36.9663,0.6583
36.9668,0.6583
36.9674,0.6633
36.9679,0.6532
36.9685,0.6532
36.9690,0.6583
36.9696,0.6532
36.9701,0.6583
36.9707,0.6532
36.9712,0.6583
36.9718,0.6532
36.9723,0.6583
36.9729,0.6583
36.9734,0.6532
36.9740,0.6532
36.9746,0.6532
36.9751,0.6583
36.9757,0.6583
36.9762,0.6583
36.9768,0.6532
36.9773,0.6532
36.9779,0.6583
36.9784,0.6532
36.9790,0.6583
36.9795,0.6583
36.9801,0.6532
36.9806,0.6583
36.9812,0.6583
36.9817,0.6532
36.9823,0.6583
36.9828,0.6532
36.9834,0.6583
36.9839,0.6532
36.9845,0.6532
36.9850,0.6583
36.9856,0.6532
36.9862,0.6583
36.9867,0.6532
36.9873,0.6532
36.9878,0.6532
36.9884,0.6583
36.9889,0.6532
36.9895,0.6583
36.9900,0.6532
36.9906,0.6532
36.9911,0.6532
36.9917,0.6583
36.9923,0.6583
36.9928,0.6532
36.9934,0.6583
36.9939,0.6532
36.9945,0.6532
36.9950,0.6532
36.9956,0.6532
36.9961,0.6583
36.9967,0.6583
36.9972,0.6583
36.9978,0.6583
36.9984,0.6583
36.9989,0.6532
36.9995,0.6532
37.0000,0.6532
37.0006,0.6532
37.0011,0.6583
37.0017,0.6583
37.0022,0.6583
37.0028,0.6583
37.0033,0.6583
37.0039,0.6583
37.0044,0.6583
37.0050,0.6583
37.0055,0.6583
37.0061,0.6583
37.0066,0.6532
37.0072,0.6532
37.0077,0.6532
37.0083,0.6532
37.0088,0.6532
37.0094,0.6583
37.0099,0.6583
37.0105,0.6532
37.0110,0.6532
37.0116,0.6583
37.0122,0.6532
37.0127,0.6583
37.0133,0.6583
37.0138,0.6532
37.0144,0.6532
37.0149,0.6583
37.0155,0.6532
37.0160,0.6481
37.0166,0.6583
37.0171,0.6532
37.0177,0.6583
37.0182,0.6532
37.0188,0.6583
37.0193,0.6583
37.0199,0.6532
37.0204,0.6532
37.0210,0.6583
37.0215,0.6532
37.0221,0.6583
37.0226,0.6532
37.0232,0.6532
37.0237,0.6583
37.0243,0.6532
37.0248,0.6583
37.0254,0.6532
37.0259,0.6583
37.0265,0.6583
37.0271,0.6532
37.0276,0.6583
37.0282,0.6583
37.0287,0.6532
37.0293,0.6532
37.0298,0.6532
37.0304,0.6481
37.0309,0.6532
37.0315,0.6532
37.0320,0.6583
37.0326,0.6583
37.0331,0.6583
37.0337,0.6532
37.0342,0.6583
37.0348,0.6532
37.0353,0.6532
37.0359,0.6532
37.0364,0.6532
37.0370,0.6532
37.0375,0.6532
37.0381,0.6481
37.0386,0.6532
37.0392,0.6481
37.0397,0.6532
37.0403,0.6532
37.0409,0.6532
37.0414,0.6481
37.0420,0.6532
37.0425,0.6532
37.0431,0.6532
37.0436,0.6532
37.0442,0.6532
37.0447,0.6532
37.0453,0.6583
37.0459,0.6532
37.0464,0.6532
37.0470,0.6532
37.0476,0.6532
37.0482,0.6532
37.0487,0.6532
37.0493,0.6583
37.0498,0.6583
37.0504,0.6532
37.0509,0.6532
37.0515,0.6532
37.0520,0.6532
37.0526,0.6532
37.0531,0.6583
37.0537,0.6481
37.0543,0.6532
37.0548,0.6532
37.0554,0.6583
37.0559,0.6532
37.0565,0.6532
37.0570,0.6481
37.0576,0.6583
37.0581,0.6583
37.0587,0.6583
37.0592,0.6532
37.0598,0.6532
37.0603,0.6532
37.0609,0.6532
37.0614,0.6532
37.0620,0.6583
37.0625,0.6532
37.0631,0.6532
37.0636,0.6583
37.0642,0.6532
37.0647,0.6481
37.0653,0.6532
37.0658,0.6532
37.0664,0.6532
37.0669,0.6532
37.0675,0.6583
37.0681,0.6532
37.0686,0.6481
37.0692,0.6532
37.0697,0.6532
37.0703,0.6532
37.0709,0.6583
37.0714,0.6583
37.0720,0.6532
37.0725,0.6532
