с,В
28.1571,1.0735
28.1577,1.0735
28.1583,1.0735
28.1589,1.0735
28.1594,1.0735
28.1600,1.0735
28.1605,1.0785
28.1611,1.0735
28.1616,1.0684
28.1622,1.0785
28.1627,1.0735
28.1633,1.0684
28.1639,1.0735
28.1644,1.0735
28.1650,1.0785
28.1655,1.0735
28.1661,1.0735
28.1666,1.0684
28.1672,1.0735
28.1678,1.0735
28.1683,1.0735
28.1689,1.0735
28.1695,1.0735
28.1700,1.0735
28.1706,1.0785
28.1712,1.0735
28.1718,1.0735
28.1724,1.0735
28.1729,1.0735
28.1735,1.0735
28.1741,1.0735
28.1747,1.0684
28.1752,1.0735
28.1758,1.0785
28.1764,1.0735
28.1770,1.0785
28.1777,1.0735
28.1782,1.0735
28.1788,1.0735
28.1793,1.0735
28.1799,1.0684
28.1804,1.0735
28.1810,1.0735
28.1816,1.0735
28.1822,1.0735
28.1827,1.0785
28.1833,1.0735
28.1839,1.0684
28.1846,1.0735
28.1851,1.0735
28.1857,1.0735
28.1862,1.0735
28.1868,1.0735
28.1873,1.0735
28.1878,1.0735
28.1884,1.0735
28.1889,1.0684
28.1895,1.0735
28.1900,1.0735
28.1905,1.0735
28.1911,1.0735
28.1916,1.0735
28.1922,1.0735
28.1927,1.0735
28.1932,1.0735
28.1938,1.0684
28.1943,1.0735
28.1949,1.0684
28.1954,1.0735
28.1959,1.0735
28.1965,1.0735
28.1970,1.0735
28.1976,1.0684
28.1981,1.0735
28.1987,1.0735
28.1992,1.0735
28.1998,1.0735
28.2003,1.0735
28.2008,1.0735
28.2014,1.0735
28.2019,1.0735
28.2025,1.0735
28.2030,1.0735
28.2036,1.0735
28.2041,1.0735
28.2046,1.0735
28.2052,1.0684
28.2057,1.0735
28.2063,1.0684
28.2068,1.0735
28.2073,1.0735
28.2079,1.0735
28.2084,1.0735
28.2090,1.0684
28.2095,1.0735
28.2100,1.0735
28.2106,1.0684
28.2111,1.0684
28.2117,1.0735
28.2122,1.0684
28.2127,1.0684
28.2133,1.0684
28.2138,1.0684
28.2144,1.0785
28.2149,1.0735
28.2154,1.0735
28.2160,1.0735
28.2165,1.0735
28.2171,1.0735
28.2176,1.0735
28.2182,1.0684
28.2187,1.0735
28.2192,1.0735
28.2198,1.0735
28.2203,1.0735
28.2209,1.0735
28.2214,1.0735
28.2219,1.0735
28.2225,1.0684
28.2230,1.0684
28.2236,1.0684
28.2241,1.0735
28.2246,1.0684
28.2252,1.0735
28.2257,1.0735
28.2263,1.0735
28.2268,1.0633
28.2273,1.0735
28.2279,1.0684
28.2284,1.0735
28.2290,1.0735
28.2295,1.0735
28.2300,1.0684
28.2306,1.0735
28.2311,1.0684
28.2317,1.0684
28.2322,1.0735
28.2327,1.0735
28.2333,1.0735
28.2338,1.0684
28.2344,1.0735
28.2349,1.0684
28.2354,1.0684
28.2360,1.0735
28.2365,1.0684
28.2371,1.0735
28.2376,1.0735
28.2382,1.0735
28.2387,1.0684
28.2392,1.0684
28.2398,1.0735
28.2403,1.0684
28.2409,1.0735
28.2414,1.0735
28.2419,1.0684
28.2425,1.0735
28.2430,1.0735
28.2436,1.0684
28.2441,1.0684
28.2446,1.0684
28.2452,1.0684
28.2457,1.0684
28.2463,1.0684
28.2468,1.0684
28.2473,1.0684
28.2479,1.0684
28.2484,1.0735
28.2490,1.0684
28.2495,1.0684
28.2500,1.0684
28.2506,1.0735
28.2511,1.0684
28.2517,1.0684
28.2522,1.0684
28.2528,1.0684
28.2533,1.0735
28.2539,1.0684
28.2544,1.0735
28.2549,1.0735
28.2555,1.0735
28.2560,1.0684
28.2566,1.0735
28.2571,1.0735
28.2576,1.0735
28.2582,1.0735
28.2587,1.0684
28.2593,1.0735
28.2598,1.0684
28.2603,1.0684
28.2609,1.0684
28.2614,1.0684
28.2620,1.0735
28.2625,1.0735
28.2630,1.0684
28.2636,1.0684
28.2641,1.0684
28.2647,1.0684
28.2652,1.0684
28.2657,1.0684
28.2663,1.0735
28.2668,1.0633
28.2674,1.0684
28.2679,1.0684
28.2684,1.0735
28.2690,1.0684
28.2695,1.0684
28.2701,1.0684
28.2706,1.0735
28.2712,1.0735
28.2717,1.0684
28.2722,1.0735
28.2728,1.0684
28.2733,1.0684
28.2739,1.0684
28.2744,1.0684
28.2749,1.0684
28.2755,1.0684
28.2760,1.0684
28.2766,1.0684
28.2771,1.0684
28.2776,1.0684
28.2782,1.0735
28.2787,1.0684
28.2793,1.0684
28.2798,1.0684
28.2803,1.0684
28.2809,1.0684
28.2814,1.0735
28.2820,1.0633
28.2825,1.0684
28.2830,1.0684
28.2836,1.0735
28.2841,1.0684
28.2847,1.0684
28.2853,1.0633
28.2859,1.0684
28.2864,1.0684
28.2869,1.0684
28.2875,1.0684
28.2881,1.0633
28.2886,1.0684
28.2892,1.0684
28.2897,1.0633
28.2903,1.0684
28.2908,1.0684
28.2914,1.0684
28.2919,1.0684
28.2925,1.0684
28.2930,1.0684
28.2936,1.0684
28.2941,1.0684
28.2947,1.0684
28.2952,1.0684
28.2958,1.0735
28.2963,1.0684
28.2969,1.0684
28.2974,1.0684
28.2980,1.0684
28.2986,1.0684
28.2991,1.0684
28.2997,1.0684
28.3002,1.0684
28.3008,1.0633
28.3013,1.0684
28.3019,1.0684
28.3024,1.0684
28.3030,1.0684
28.3035,1.0684
28.3041,1.0684
28.3046,1.0735
28.3052,1.0684
28.3057,1.0735
28.3063,1.0735
28.3068,1.0684
28.3074,1.0684
28.3079,1.0735
28.3085,1.0735
28.3090,1.0735
28.3096,1.0684
28.3101,1.0684
28.3107,1.0684
28.3113,1.0684
28.3118,1.0735
28.3124,1.0735
28.3129,1.0735
28.3135,1.0735
28.3140,1.0735
28.3146,1.0735
28.3151,1.0684
28.3157,1.0684
28.3162,1.0735
28.3168,1.0785
28.3173,1.0735
28.3179,1.0735
28.3184,1.0735
28.3190,1.0735
28.3195,1.0735
28.3201,1.0735
28.3207,1.0735
28.3212,1.0735
28.3218,1.0735
28.3223,1.0785
28.3229,1.0735
28.3234,1.0735
28.3240,1.0735
28.3245,1.0735
28.3251,1.0735
28.3256,1.0735
28.3262,1.0735
28.3267,1.0785
28.3273,1.0735
28.3278,1.0684
28.3284,1.0785
28.3289,1.0735
28.3295,1.0684
28.3300,1.0735
28.3306,1.0735
28.3312,1.0735
28.3317,1.0735
28.3323,1.0735
28.3328,1.0785
28.3334,1.0785
28.3339,1.0785
28.3345,1.0735
28.3350,1.0735
28.3356,1.0735
28.3361,1.0785
28.3367,1.0785
28.3372,1.0735
28.3378,1.0735
28.3383,1.0785
28.3389,1.0785
28.3394,1.0785
28.3400,1.0785
28.3405,1.0785
28.3411,1.0735
28.3416,1.0735
28.3422,1.0785
28.3427,1.0735
28.3433,1.0785
28.3439,1.0735
28.3444,1.0785
28.3450,1.0785
28.3455,1.0785
28.3461,1.0785
28.3466,1.0735
28.3472,1.0785
28.3477,1.0785
28.3483,1.0785
28.3488,1.0785
28.3494,1.0785
28.3499,1.0785
28.3505,1.0785
28.3510,1.0735
28.3516,1.0785
28.3521,1.0785
28.3527,1.0785
28.3532,1.0785
28.3538,1.0836
28.3543,1.0785
28.3549,1.0785
28.3554,1.0785
28.3560,1.0785
28.3566,1.0785
28.3571,1.0836
28.3577,1.0785
28.3582,1.0785
28.3588,1.0785
28.3596,1.0836
28.3602,1.0785
28.3607,1.0785
28.3613,1.0836
28.3618,1.0836
28.3624,1.0836
28.3629,1.0785
28.3635,1.0785
28.3640,1.0785
28.3646,1.0735
28.3651,1.0785
28.3657,1.0785
28.3662,1.0836
28.3668,1.0785
28.3673,1.0785
28.3679,1.0785
28.3685,1.0785
28.3690,1.0836
28.3696,1.0836
28.3701,1.0836
28.3707,1.0735
28.3712,1.0785
28.3718,1.0785
28.3723,1.0836
28.3729,1.0785
28.3734,1.0785
28.3740,1.0785
28.3745,1.0785
28.3751,1.0836
28.3756,1.0785
28.3762,1.0836
28.3767,1.0785
28.3773,1.0836
28.3778,1.0785
28.3784,1.0785
28.3789,1.0785
28.3795,1.0785
28.3800,1.0836
28.3806,1.0785
28.3812,1.0785
28.3817,1.0785
28.3823,1.0836
28.3828,1.0785
28.3834,1.0785
28.3839,1.0836
28.3845,1.0785
28.3850,1.0785
28.3856,1.0785
28.3862,1.0836
28.3867,1.0836
28.3873,1.0785
28.3878,1.0785
28.3884,1.0785
28.3889,1.0785
28.3895,1.0785
28.3900,1.0785
28.3906,1.0785
28.3912,1.0836
28.3917,1.0836
28.3923,1.0785
28.3928,1.0836
28.3934,1.0836
28.3939,1.0785
28.3945,1.0785
28.3950,1.0785
28.3956,1.0785
28.3961,1.0785
28.3967,1.0785
28.3972,1.0785
28.3978,1.0785
28.3983,1.0785
28.3989,1.0785
28.3994,1.0785
28.4000,1.0785
28.4005,1.0836
28.4011,1.0785
28.4016,1.0785
28.4022,1.0785
28.4028,1.0836
28.4033,1.0785
28.4039,1.0836
28.4044,1.0836
28.4051,1.0836
28.4057,1.0785
28.4062,1.0836
28.4068,1.0836
28.4074,1.0836
28.4079,1.0836
28.4085,1.0785
28.4090,1.0836
28.4096,1.0836
28.4101,1.0785
28.4107,1.0836
28.4112,1.0836
28.4118,1.0785
28.4123,1.0785
28.4129,1.0836
28.4134,1.0836
28.4140,1.0836
28.4145,1.0836
28.4151,1.0836
28.4156,1.0785
28.4162,1.0836
28.4167,1.0785
28.4173,1.0836
28.4179,1.0836
28.4184,1.0785
28.4190,1.0887
28.4195,1.0785
28.4201,1.0785
28.4206,1.0836
28.4212,1.0836
28.4217,1.0836
28.4223,1.0836
28.4228,1.0785
28.4234,1.0836
28.4239,1.0836
28.4245,1.0836
28.4250,1.0785
28.4256,1.0785
28.4261,1.0836
28.4267,1.0785
28.4272,1.0836
28.4278,1.0836
28.4284,1.0836
28.4289,1.0785
28.4295,1.0836
28.4300,1.0836
28.4306,1.0836
28.4311,1.0836
28.4317,1.0836
28.4322,1.0836
28.4328,1.0836
28.4333,1.0836
28.4339,1.0836
28.4344,1.0785
28.4350,1.0785
28.4355,1.0785
28.4361,1.0836
28.4366,1.0785
28.4372,1.0836
28.4377,1.0836
28.4383,1.0836
28.4389,1.0785
28.4394,1.0785
28.4400,1.0836
28.4405,1.0836
28.4411,1.0887
28.4416,1.0836
28.4422,1.0836
28.4427,1.0836
28.4433,1.0785
28.4438,1.0785
28.4444,1.0836
28.4449,1.0836
28.4455,1.0836
28.4460,1.0785
28.4466,1.0836
28.4471,1.0836
28.4477,1.0836
28.4482,1.0836
28.4488,1.0836
28.4493,1.0785
28.4499,1.0836
28.4505,1.0836
28.4510,1.0836
28.4516,1.0836
28.4521,1.0785
28.4527,1.0785
28.4532,1.0836
28.4538,1.0836
28.4543,1.0836
28.4549,1.0836
28.4554,1.0836
28.4560,1.0836
28.4565,1.0836
28.4571,1.0836
28.4576,1.0836
28.4582,1.0836
28.4587,1.0785
28.4593,1.0785
28.4598,1.0836
28.4604,1.0785
28.4609,1.0836
28.4615,1.0785
28.4621,1.0785
28.4626,1.0836
28.4632,1.0836
28.4637,1.0836
28.4643,1.0836
28.4648,1.0785
28.4654,1.0785
28.4659,1.0836
28.4665,1.0785
28.4671,1.0785
28.4676,1.0785
28.4682,1.0836
28.4687,1.0836
28.4693,1.0785
28.4698,1.0836
28.4704,1.0836
28.4709,1.0785
28.4715,1.0785
28.4720,1.0836
28.4726,1.0836
28.4731,1.0836
28.4737,1.0785
28.4742,1.0785
28.4748,1.0785
28.4753,1.0785
28.4759,1.0836
28.4764,1.0836
28.4770,1.0785
28.4776,1.0785
28.4781,1.0836
28.4787,1.0785
28.4792,1.0836
28.4798,1.0785
28.4803,1.0836
28.4809,1.0836
28.4814,1.0785
28.4820,1.0785
28.4825,1.0785
28.4831,1.0785
28.4836,1.0785
28.4842,1.0785
28.4847,1.0836
28.4853,1.0785
28.4858,1.0785
28.4864,1.0785
28.4870,1.0785
28.4875,1.0785
28.4881,1.0785
28.4886,1.0785
28.4892,1.0836
28.4897,1.0836
28.4903,1.0836
28.4908,1.0836
28.4914,1.0785
28.4919,1.0785
28.4925,1.0785
28.4930,1.0785
28.4936,1.0785
28.4942,1.0785
28.4947,1.0836
28.4953,1.0836
28.4958,1.0785
28.4964,1.0785
28.4969,1.0785
28.4975,1.0836
28.4980,1.0785
28.4986,1.0785
28.4991,1.0735
28.4997,1.0785
28.5002,1.0785
28.5008,1.0836
28.5013,1.0785
28.5019,1.0836
28.5024,1.0735
28.5030,1.0785
28.5035,1.0785
28.5041,1.0785
28.5046,1.0785
28.5052,1.0785
28.5058,1.0785
28.5063,1.0785
28.5069,1.0785
28.5074,1.0785
28.5080,1.0785
28.5085,1.0735
28.5091,1.0785
28.5096,1.0785
28.5102,1.0836
28.5107,1.0836
28.5113,1.0836
28.5118,1.0785
28.5124,1.0785
28.5129,1.0836
28.5135,1.0836
28.5140,1.0735
28.5146,1.0785
28.5151,1.0836
28.5157,1.0785
28.5163,1.0785
28.5168,1.0785
28.5174,1.0785
28.5179,1.0785
28.5185,1.0735
28.5190,1.0735
28.5196,1.0785
28.5201,1.0836
28.5207,1.0785
28.5212,1.0785
28.5218,1.0785
28.5223,1.0785
28.5229,1.0735
28.5234,1.0785
28.5240,1.0785
28.5245,1.0735
28.5251,1.0785
28.5256,1.0785
28.5262,1.0735
28.5267,1.0785
28.5273,1.0785
28.5278,1.0735
28.5284,1.0836
28.5290,1.0785
28.5295,1.0785
28.5301,1.0735
28.5306,1.0785
28.5312,1.0785
28.5318,1.0785
28.5323,1.0785
28.5329,1.0785
28.5334,1.0785
28.5340,1.0735
28.5346,1.0785
28.5353,1.0785
28.5359,1.0785
28.5365,1.0735
28.5371,1.0785
28.5377,1.0785
28.5383,1.0785
28.5389,1.0735
28.5395,1.0785
28.5401,1.0785
28.5407,1.0785
28.5412,1.0785
28.5418,1.0735
28.5423,1.0735
28.5429,1.0785
28.5434,1.0785
28.5440,1.0735
28.5445,1.0785
28.5451,1.0735
28.5456,1.0785
28.5462,1.0785
28.5467,1.0735
28.5473,1.0785
28.5478,1.0735
28.5484,1.0785
28.5489,1.0785
28.5495,1.0785
28.5500,1.0735
28.5506,1.0785
28.5511,1.0785
28.5517,1.0735
28.5522,1.0785
28.5528,1.0785
28.5533,1.0735
28.5538,1.0785
28.5544,1.0785
28.5549,1.0785
28.5555,1.0785
28.5560,1.0735
28.5566,1.0785
28.5571,1.0785
28.5577,1.0735
28.5582,1.0785
28.5588,1.0735
28.5593,1.0785
28.5599,1.0785
28.5604,1.0785
28.5610,1.0785
28.5615,1.0836
28.5621,1.0735
28.5626,1.0735
28.5632,1.0785
28.5637,1.0735
28.5643,1.0785
28.5648,1.0785
28.5654,1.0735
28.5660,1.0785
28.5665,1.0735
28.5671,1.0785
28.5676,1.0735
28.5682,1.0785
28.5688,1.0785
28.5694,1.0785
28.5699,1.0735
28.5705,1.0684
28.5711,1.0735
28.5717,1.0785
28.5723,1.0785
28.5729,1.0735
28.5734,1.0735
28.5740,1.0735
28.5746,1.0785
28.5751,1.0785
28.5757,1.0735
28.5762,1.0785
28.5768,1.0785
28.5773,1.0735
28.5779,1.0785
28.5784,1.0785
28.5790,1.0735
28.5795,1.0785
28.5801,1.0735
28.5806,1.0785
28.5812,1.0735
28.5817,1.0735
28.5823,1.0785
28.5828,1.0735
28.5834,1.0735
28.5839,1.0785
28.5845,1.0735
28.5850,1.0735
28.5856,1.0785
28.5861,1.0735
28.5867,1.0735
28.5873,1.0785
28.5878,1.0735
28.5884,1.0735
28.5889,1.0785
28.5895,1.0785
28.5900,1.0785
28.5906,1.0785
28.5911,1.0735
28.5917,1.0735
28.5922,1.0735
28.5928,1.0785
28.5933,1.0785
28.5939,1.0735
28.5944,1.0785
28.5950,1.0785
28.5955,1.0735
28.5960,1.0785
28.5966,1.0735
28.5971,1.0785
28.5977,1.0735
28.5983,1.0735
28.5988,1.0735
28.5994,1.0735
28.6000,1.0785
28.6005,1.0735
28.6011,1.0684
28.6016,1.0785
28.6022,1.0735
28.6027,1.0735
28.6033,1.0785
28.6039,1.0684
28.6044,1.0735
28.6050,1.0785
28.6055,1.0785
28.6061,1.0684
28.6066,1.0735
28.6072,1.0735
28.6077,1.0785
28.6083,1.0785
28.6088,1.0735
28.6094,1.0735
28.6099,1.0735
28.6105,1.0735
28.6110,1.0785
28.6116,1.0735
28.6121,1.0735
28.6127,1.0785
28.6132,1.0735
28.6138,1.0735
28.6143,1.0735
28.6149,1.0735
28.6155,1.0684
28.6160,1.0735
28.6166,1.0785
28.6171,1.0735
28.6177,1.0735
28.6182,1.0785
28.6188,1.0785
28.6193,1.0735
28.6199,1.0735
28.6204,1.0735
28.6210,1.0735
28.6215,1.0735
28.6221,1.0785
28.6226,1.0735
28.6232,1.0735
28.6237,1.0735
28.6243,1.0735
28.6248,1.0735
28.6254,1.0735
28.6259,1.0735
28.6265,1.0735
28.6270,1.0735
28.6276,1.0735
28.6282,1.0735
28.6287,1.0735
28.6293,1.0785
28.6298,1.0735
28.6304,1.0735
28.6309,1.0785
28.6315,1.0735
28.6320,1.0735
28.6326,1.0735
28.6331,1.0735
28.6337,1.0735
28.6342,1.0735
28.6348,1.0735
28.6353,1.0735
28.6359,1.0735
28.6364,1.0735
28.6370,1.0735
28.6375,1.0735
28.6381,1.0735
28.6386,1.0735
28.6392,1.0735
28.6397,1.0735
28.6403,1.0735
28.6408,1.0735
28.6414,1.0735
28.6420,1.0684
28.6425,1.0735
28.6431,1.0735
28.6436,1.0735
28.6442,1.0735
28.6447,1.0785
28.6453,1.0785
28.6458,1.0785
28.6464,1.0735
28.6470,1.0735
28.6476,1.0684
28.6483,1.0785
28.6489,1.0735
28.6495,1.0735
28.6501,1.0735
28.6506,1.0735
28.6512,1.0735
28.6518,1.0735
28.6523,1.0735
28.6529,1.0785
28.6534,1.0684
28.6540,1.0735
28.6547,1.0735
28.6552,1.0684
28.6558,1.0735
28.6563,1.0735
28.6569,1.0735
28.6574,1.0735
28.6580,1.0735
28.6585,1.0735
28.6591,1.0735
28.6596,1.0735
28.6602,1.0735
28.6608,1.0785
28.6613,1.0735
28.6619,1.0735
28.6624,1.0684
28.6630,1.0735
28.6635,1.0735
28.6641,1.0735
28.6647,1.0735
28.6652,1.0785
28.6658,1.0785
28.6664,1.0735
28.6669,1.0735
28.6675,1.0735
28.6681,1.0735
28.6686,1.0735
28.6692,1.0735
28.6698,1.0735
28.6703,1.0735
28.6713,1.0735
28.6719,1.0735
28.6724,1.0735
28.6730,1.0735
28.6736,1.0735
28.6742,1.0785
28.6748,1.0735
28.6753,1.0735
28.6759,1.0785
28.6764,1.0735
28.6770,1.0735
28.6775,1.0735
28.6781,1.0684
28.6786,1.0735
28.6792,1.0735
28.6797,1.0735
28.6803,1.0735
28.6809,1.0735
28.6814,1.0735
28.6820,1.0785
28.6826,1.0684
28.6832,1.0785
28.6837,1.0735
28.6843,1.0735
28.6848,1.0735
28.6854,1.0684
28.6859,1.0735
28.6865,1.0735
28.6870,1.0735
28.6877,1.0735
28.6882,1.0735
28.6888,1.0684
28.6893,1.0785
28.6899,1.0735
28.6904,1.0735
28.6910,1.0684
28.6915,1.0735
28.6920,1.0735
28.6926,1.0735
28.6931,1.0735
28.6937,1.0684
28.6942,1.0684
28.6947,1.0684
28.6953,1.0735
28.6958,1.0735
28.6964,1.0735
28.6969,1.0735
28.6974,1.0735
28.6980,1.0735
28.6986,1.0735
28.6991,1.0684
28.6996,1.0735
28.7002,1.0684
28.7007,1.0735
28.7013,1.0735
28.7018,1.0684
28.7023,1.0735
28.7029,1.0735
28.7034,1.0735
28.7040,1.0735
28.7045,1.0735
28.7050,1.0735
28.7056,1.0735
28.7061,1.0735
28.7067,1.0735
28.7072,1.0735
28.7077,1.0735
28.7083,1.0735
28.7088,1.0684
28.7094,1.0735
28.7099,1.0735
28.7105,1.0735
28.7110,1.0684
28.7116,1.0735
28.7121,1.0633
28.7127,1.0735
28.7132,1.0735
28.7138,1.0684
28.7144,1.0684
28.7149,1.0735
28.7155,1.0684
28.7160,1.0735
28.7165,1.0684
28.7171,1.0684
28.7177,1.0735
28.7182,1.0735
28.7188,1.0684
28.7193,1.0684
28.7199,1.0735
28.7204,1.0684
28.7209,1.0735
28.7215,1.0735
28.7220,1.0735
28.7226,1.0684
28.7231,1.0684
28.7236,1.0735
28.7242,1.0684
28.7247,1.0684
28.7253,1.0684
28.7258,1.0684
28.7263,1.0684
28.7269,1.0735
28.7274,1.0735
28.7280,1.0684
28.7285,1.0735
28.7290,1.0684
28.7296,1.0684
28.7301,1.0684
28.7307,1.0684
28.7312,1.0684
28.7317,1.0684
28.7323,1.0735
28.7328,1.0735
28.7334,1.0684
28.7339,1.0684
28.7344,1.0735
28.7350,1.0684
28.7355,1.0684
28.7361,1.0684
28.7366,1.0684
28.7371,1.0735
28.7377,1.0735
28.7382,1.0735
28.7388,1.0735
28.7393,1.0684
28.7398,1.0735
28.7404,1.0735
28.7409,1.0684
28.7414,1.0684
28.7420,1.0735
28.7425,1.0684
28.7431,1.0735
28.7436,1.0735
28.7442,1.0735
28.7447,1.0735
28.7453,1.0735
28.7458,1.0735
28.7463,1.0684
28.7469,1.0633
28.7474,1.0684
28.7480,1.0684
28.7485,1.0684
28.7491,1.0684
28.7496,1.0684
28.7502,1.0684
28.7507,1.0684
28.7512,1.0633
28.7518,1.0684
28.7523,1.0684
28.7529,1.0735
28.7534,1.0684
28.7540,1.0684
28.7545,1.0684
28.7550,1.0684
28.7556,1.0684
28.7561,1.0735
28.7567,1.0684
28.7572,1.0684
28.7578,1.0735
28.7583,1.0633
28.7589,1.0735
28.7594,1.0684
28.7599,1.0735
28.7605,1.0735
28.7610,1.0684
28.7616,1.0684
28.7621,1.0684
28.7627,1.0684
28.7632,1.0684
28.7637,1.0735
28.7643,1.0684
28.7648,1.0735
28.7654,1.0684
28.7659,1.0735
28.7665,1.0684
28.7670,1.0684
28.7675,1.0684
28.7681,1.0684
28.7686,1.0684
28.7692,1.0684
28.7697,1.0684
28.7703,1.0684
28.7708,1.0684
28.7713,1.0684
28.7719,1.0684
28.7724,1.0684
28.7730,1.0684
28.7735,1.0684
28.7741,1.0684
28.7746,1.0735
28.7752,1.0684
28.7757,1.0684
28.7762,1.0633
28.7768,1.0684
28.7773,1.0684
28.7779,1.0633
28.7784,1.0684
28.7790,1.0684
28.7795,1.0684
28.7801,1.0684
28.7807,1.0684
28.7812,1.0735
28.7818,1.0684
28.7823,1.0633
28.7829,1.0684
28.7834,1.0735
28.7840,1.0684
28.7845,1.0684
28.7851,1.0684
28.7856,1.0735
28.7862,1.0684
28.7867,1.0633
28.7872,1.0684
28.7879,1.0684
28.7885,1.0684
28.7890,1.0633
28.7895,1.0633
28.7901,1.0633
28.7906,1.0684
28.7912,1.0684
28.7917,1.0684
28.7923,1.0684
28.7928,1.0684
28.7934,1.0633
28.7939,1.0684
28.7945,1.0684
28.7950,1.0684
28.7956,1.0684
28.7961,1.0633
28.7967,1.0633
28.7973,1.0684
28.7978,1.0633
28.7984,1.0633
28.7989,1.0684
28.7995,1.0735
28.8000,1.0633
28.8006,1.0735
28.8011,1.0684
28.8017,1.0684
28.8022,1.0633
28.8028,1.0633
28.8033,1.0633
28.8039,1.0633
28.8044,1.0684
28.8050,1.0633
28.8055,1.0684
28.8061,1.0633
28.8066,1.0633
28.8072,1.0684
28.8077,1.0633
28.8083,1.0633
28.8088,1.0684
28.8094,1.0633
28.8099,1.0633
28.8105,1.0684
28.8110,1.0684
28.8116,1.0684
28.8121,1.0633
28.8127,1.0633
28.8133,1.0684
28.8139,1.0684
28.8144,1.0684
28.8150,1.0684
28.8156,1.0684
28.8161,1.0633
28.8167,1.0633
28.8172,1.0684
28.8178,1.0684
28.8183,1.0633
28.8189,1.0633
28.8194,1.0684
28.8200,1.0633
28.8205,1.0684
28.8211,1.0633
28.8216,1.0684
28.8222,1.0633
28.8227,1.0583
28.8233,1.0633
28.8238,1.0684
28.8244,1.0633
28.8249,1.0633
28.8255,1.0633
28.8260,1.0633
28.8266,1.0633
28.8271,1.0684
28.8277,1.0684
28.8282,1.0684
28.8288,1.0684
28.8293,1.0633
28.8299,1.0684
28.8304,1.0633
28.8309,1.0684
28.8315,1.0684
28.8320,1.0684
28.8326,1.0633
28.8331,1.0684
28.8337,1.0633
28.8342,1.0633
28.8348,1.0633
28.8353,1.0633
28.8359,1.0633
28.8364,1.0633
28.8369,1.0633
28.8375,1.0633
28.8380,1.0684
28.8386,1.0583
28.8391,1.0684
28.8397,1.0684
28.8402,1.0684
28.8408,1.0633
28.8413,1.0684
28.8419,1.0684
28.8424,1.0684
28.8430,1.0633
28.8435,1.0633
28.8441,1.0633
28.8446,1.0633
28.8452,1.0633
28.8457,1.0684
28.8463,1.0633
28.8468,1.0633
28.8474,1.0684
28.8479,1.0633
28.8485,1.0633
28.8490,1.0633
28.8496,1.0684
28.8501,1.0684
28.8507,1.0684
28.8512,1.0633
28.8518,1.0633
28.8523,1.0684
28.8529,1.0633
28.8534,1.0633
28.8540,1.0633
28.8545,1.0684
28.8550,1.0633
28.8556,1.0684
28.8561,1.0684
28.8567,1.0583
28.8572,1.0633
28.8578,1.0633
28.8583,1.0633
28.8589,1.0633
28.8594,1.0684
28.8600,1.0633
28.8605,1.0684
28.8611,1.0633
28.8616,1.0633
28.8622,1.0633
28.8627,1.0633
28.8633,1.0633
28.8638,1.0633
28.8644,1.0633
28.8649,1.0633
28.8655,1.0633
28.8660,1.0633
28.8666,1.0684
28.8671,1.0633
28.8677,1.0583
28.8682,1.0684
28.8688,1.0633
28.8693,1.0684
28.8699,1.0684
28.8704,1.0633
28.8710,1.0633
28.8715,1.0583
28.8721,1.0633
28.8726,1.0633
28.8732,1.0633
28.8737,1.0633
28.8743,1.0633
28.8748,1.0633
28.8754,1.0633
28.8759,1.0633
28.8764,1.0633
28.8770,1.0633
28.8775,1.0633
28.8781,1.0684
28.8786,1.0633
28.8792,1.0633
28.8797,1.0633
28.8803,1.0633
28.8808,1.0633
28.8814,1.0684
28.8819,1.0633
28.8825,1.0583
28.8831,1.0633
28.8836,1.0633
28.8842,1.0633
28.8847,1.0633
28.8853,1.0633
28.8858,1.0633
28.8864,1.0633
28.8869,1.0633
28.8874,1.0633
28.8880,1.0633
28.8886,1.0633
28.8891,1.0633
28.8897,1.0633
28.8902,1.0583
28.8908,1.0633
28.8913,1.0583
28.8919,1.0633
28.8924,1.0633
28.8930,1.0633
28.8935,1.0583
28.8941,1.0583
28.8946,1.0633
28.8952,1.0633
28.8957,1.0633
28.8963,1.0633
28.8968,1.0633
28.8974,1.0633
28.8979,1.0633
28.8985,1.0684
28.8990,1.0633
28.8996,1.0583
28.9001,1.0633
28.9007,1.0684
28.9012,1.0633
28.9018,1.0633
28.9023,1.0583
28.9029,1.0633
28.9034,1.0633
28.9040,1.0633
28.9045,1.0633
28.9051,1.0633
28.9056,1.0633
28.9062,1.0633
28.9067,1.0583
28.9072,1.0633
28.9078,1.0633
28.9084,1.0633
28.9089,1.0633
28.9094,1.0532
28.9100,1.0633
28.9105,1.0583
28.9111,1.0583
28.9116,1.0633
28.9122,1.0633
28.9127,1.0633
28.9133,1.0633
28.9138,1.0583
28.9144,1.0633
28.9149,1.0633
28.9155,1.0633
28.9160,1.0583
28.9166,1.0633
28.9171,1.0583
28.9177,1.0633
28.9182,1.0633
28.9188,1.0583
28.9193,1.0633
28.9199,1.0583
28.9204,1.0583
28.9210,1.0633
28.9215,1.0532
28.9221,1.0633
28.9226,1.0583
28.9232,1.0633
28.9238,1.0583
28.9243,1.0633
28.9248,1.0633
28.9254,1.0583
28.9259,1.0633
28.9265,1.0583
28.9270,1.0583
28.9276,1.0633
28.9281,1.0633
28.9287,1.0583
28.9292,1.0633
